congress,number,introduced_date,type
117,6786.0,2022-02-18,HR
117,6641.0,2022-02-08,HR
117,4715.0,2021-07-27,HR
117,4203.0,2021-06-28,HR
117,3841.0,2021-06-11,HR
117,2702.0,2021-04-20,HR
117,1762.0,2021-03-10,HR
117,1650.0,2021-03-08,HR
117,1064.0,2021-02-15,HR
117,575.0,2021-01-28,HR
116,8388.0,2020-09-24,HR
116,7429.0,2020-06-30,HR
116,7369.0,2020-06-25,HR
116,7263.0,2020-06-18,HR
116,2929.0,2019-05-22,HR
116,1461.0,2019-02-28,HR
113,5791.0,2014-12-04,HR
113,5689.0,2014-11-12,HR
113,4866.0,2014-06-12,HR
113,4844.0,2014-06-11,HR
113,4002.0,2014-02-05,HR
113,2378.0,2013-06-14,HR
113,2319.0,2013-06-11,HR
113,1375.0,2013-03-21,HR
113,1097.0,2013-03-12,HR
116,395.0,2019-01-09,HR
116,396.0,2019-01-09,HR
116,195.0,2019-01-03,HR
115,7362.0,2018-12-20,HR
115,6082.0,2018-06-13,HR
115,5959.0,2018-05-24,HR
115,5829.0,2018-05-15,HR
115,5807.0,2018-05-15,HR
115,5641.0,2018-04-26,HR
115,5554.0,2018-04-18,HR
115,5140.0,2018-03-01,HR
115,3917.0,2017-10-03,HR
115,3867.0,2017-09-28,HR
115,3412.0,2017-07-26,HR
115,2883.0,2017-06-12,HR
115,59.0,2017-02-01,HJRES
115,682.0,2017-01-24,HR
115,364.0,2017-01-06,HR
115,181.0,2017-01-03,HR
115,180.0,2017-01-03,HR
115,182.0,2017-01-03,HR
115,183.0,2017-01-03,HR
115,44.0,2017-01-03,HR
115,41.0,2017-01-03,HR
115,43.0,2017-01-03,HR
